Date,Average Daily Total Cloud Cover [oktas],Average Daily Wind Speed [m/s],Average Daily Temperature [°C],Average Daily Relative Humidity [%],Average Daily Station-Level Pressure [hPa],Daily Precipitation Sum [mm],Night Precipitation Sum [mm]
2019-10-10,6.9,3.1,10.4,88.9,1004.3,1.9,0.0
2019-10-11,6.4,5.0,11.5,84.1,1008.7,0.0,0.0
2019-10-12,7.4,4.4,13.4,88.1,1006.1,1.4,0.8
2019-10-13,6.1,2.9,13.4,90.4,1012.2,0.0,2.0
2019-10-14,3.9,4.0,16.5,75.1,1012.3,0.0,0.0
2019-10-15,3.4,3.4,13.4,87.8,1011.3,0.0,0.0
2019-10-16,4.1,4.3,13.0,89.9,1004.9,0.4,6.0
2019-10-17,6.5,3.8,13.1,89.3,1011.2,0.0,3.0
2019-10-18,6.3,3.8,12.7,92.6,1011.1,0.0,0.0
2019-10-19,5.9,2.3,11.7,90.3,1011.6,0.1,0.0
2019-10-20,6.1,2.6,11.9,94.4,1012.3,0.0,0.0
2019-10-21,5.8,2.0,11.7,98.3,1017.1,0.0,0.0
2019-10-22,5.4,2.1,13.2,88.4,1020.6,0.0,0.0
2019-10-23,3.4,2.4,10.4,86.9,1020.9,0.0,0.0
2019-10-24,3.9,3.8,10.4,95.3,1014.0,0.0,0.0
2019-10-25,6.9,2.9,13.8,87.3,1014.7,0.0,0.0
2019-10-26,7.0,4.3,12.4,85.0,1013.5,0.0,0.0
2019-10-27,6.1,4.8,11.2,78.1,1008.9,0.0,0.0
2019-10-28,4.9,4.0,7.4,85.5,1013.4,0.2,0.0
2019-10-29,4.9,4.0,6.6,70.8,1020.5,1.5,0.0
2019-10-30,4.5,3.5,5.0,70.3,1027.0,0.2,0.0
2019-10-31,4.5,4.1,3.8,80.3,1024.2,0.0,0.0
2019-11-01,6.8,4.6,4.7,80.4,1017.2,0.0,0.7
2019-11-02,7.8,6.9,6.2,90.4,996.8,3.1,0.0
2019-11-03,7.8,3.9,9.4,94.9,992.6,0.2,6.3
2019-11-04,8.0,2.9,10.6,97.8,988.5,5.8,0.2
2019-11-05,5.4,3.5,8.3,93.5,991.6,0.1,0.0
2019-11-06,7.0,2.8,6.6,91.4,996.2,0.4,0.0
2019-11-07,6.5,2.0,5.9,97.0,1004.8,0.0,0.0
2019-11-08,4.0,3.8,5.3,94.3,1010.0,0.0,0.0
2019-11-09,7.8,3.5,7.3,96.8,1005.4,1.7,0.0
2019-11-10,5.0,3.0,7.0,87.5,1010.7,0.0,0.0
2019-11-11,6.4,3.5,3.5,90.9,1013.6,0.0,0.0
2019-11-12,6.8,4.0,4.9,93.6,1008.8,0.4,2.6
2019-11-13,8.0,2.0,7.3,99.0,1002.1,8.2,11.1
2019-11-14,6.4,4.0,4.7,92.1,1010.3,0.0,0.0
2019-11-15,7.1,4.1,6.6,91.5,1015.2,0.1,0.0
2019-11-16,7.0,5.4,9.0,92.4,1009.9,0.0,0.0
2019-11-17,5.4,2.6,6.9,91.5,1016.9,0.0,0.0
2019-11-18,6.6,4.8,8.7,92.6,1011.4,0.0,0.6
2019-11-19,4.5,4.5,6.7,91.4,1017.2,0.0,0.0
2019-11-20,6.9,4.0,6.7,93.1,1021.1,0.0,0.0
2019-11-21,7.9,7.8,7.4,87.6,1018.4,0.0,0.6
2019-11-22,7.9,8.5,4.0,86.5,1018.1,0.0,0.0
2019-11-23,5.6,5.6,0.7,83.6,1018.2,0.0,0.0
2019-11-24,7.9,5.3,1.0,88.9,1017.2,0.0,0.0
2019-11-25,8.0,4.6,0.3,96.6,1015.9,0.0,0.0
2019-11-26,8.0,5.6,1.5,98.1,1010.8,0.0,0.0
2019-11-27,7.9,5.4,3.9,94.4,1001.8,0.0,0.1
2019-11-28,7.0,6.1,7.0,89.6,992.6,0.0,0.1
2019-11-29,7.0,6.6,6.3,83.5,992.1,0.4,2.0
2019-11-30,3.1,4.8,2.6,75.1,1012.8,0.0,0.0
2019-12-01,5.6,3.9,0.7,91.5,1018.5,0.0,0.0
2019-12-02,6.1,5.0,2.0,88.6,1012.5,0.9,0.0
2019-12-03,3.8,3.8,1.1,82.8,1020.0,0.0,0.7
2019-12-04,8.0,4.1,4.8,91.0,1017.6,0.0,0.0
2019-12-05,4.0,4.5,3.2,83.4,1016.1,0.0,0.0
2019-12-06,6.5,5.8,1.4,86.4,1005.7,0.0,0.8
2019-12-07,7.0,5.5,5.1,88.3,998.7,0.2,0.0
2019-12-08,6.6,6.1,6.6,86.0,998.6,0.0,0.1
2019-12-09,4.6,4.8,6.3,83.4,996.6,0.0,0.0
2019-12-10,4.8,4.9,1.9,88.0,1012.0,3.6,0.0
2019-12-11,2.9,6.9,-0.9,89.3,1014.8,0.0,0.0
2019-12-12,5.9,6.1,-0.5,87.3,1004.0,0.0,0.0
2019-12-13,7.4,5.6,1.7,91.6,992.7,1.9,0.0
2019-12-14,7.6,6.0,3.2,90.0,988.8,0.0,0.4
2019-12-15,5.4,5.1,3.9,87.1,997.3,0.1,0.0
2019-12-16,5.0,4.5,4.3,85.9,1008.0,0.0,0.2
2019-12-17,7.5,4.3,4.9,94.4,1006.9,0.0,0.0
2019-12-18,5.4,4.9,5.8,83.4,1010.7,0.0,0.0
2019-12-19,5.3,3.0,0.5,97.3,1021.0,0.1,0.0
2019-12-20,3.1,5.5,5.1,90.4,1002.1,0.0,0.0
2019-12-21,4.8,3.0,4.3,95.8,991.7,4.4,0.0
2019-12-22,7.4,3.1,4.3,98.4,991.5,0.2,0.3
2019-12-23,7.9,3.4,6.1,96.1,996.8,0.2,0.0
2019-12-24,6.1,2.6,5.7,90.5,1006.2,0.1,0.5
2019-12-25,6.9,1.5,4.3,94.9,1010.2,0.0,0.4
2019-12-26,7.0,3.3,4.0,90.8,1016.4,0.0,3.5
2019-12-27,6.9,5.1,3.4,86.6,1023.2,3.4,1.0
2019-12-28,6.4,6.5,2.4,76.1,1035.1,0.3,0.0
2019-12-29,6.8,3.9,1.8,78.3,1035.4,0.0,0.0
2019-12-30,6.1,5.1,3.7,60.0,1019.9,0.0,0.0
2019-12-31,4.5,7.3,6.2,73.1,1015.3,0.0,0.0
2020-01-01,4.3,3.4,2.3,83.8,1025.1,0.0,0.0
2020-01-02,3.8,3.8,0.6,79.3,1021.4,0.0,0.0
2020-01-03,5.9,4.4,1.8,86.3,1013.1,0.2,2.0
2020-01-04,6.6,6.5,3.7,82.6,1007.6,2.4,0.0
2020-01-05,5.0,5.0,2.4,69.5,1024.9,0.0,0.7
2020-01-06,7.6,4.5,2.3,93.3,1023.5,0.0,0.1
2020-01-07,7.8,3.3,2.5,95.1,1022.0,0.0,0.0
2020-01-08,7.1,4.8,4.3,90.1,1018.5,0.1,0.0
2020-01-09,6.4,3.5,5.1,97.1,1015.9,0.2,0.3
2020-01-10,7.8,4.3,8.1,95.0,1009.1,6.1,1.6
2020-01-11,6.6,4.8,4.8,83.3,1022.6,0.0,0.0
2020-01-12,7.3,5.3,3.5,85.1,1016.4,0.0,0.8
2020-01-13,6.8,3.1,5.0,91.3,1015.5,0.0,0.0
2020-01-14,7.1,6.3,4.2,88.1,1012.8,0.0,0.0
2020-01-15,5.5,6.0,5.9,80.4,1012.3,0.0,0.0
2020-01-16,2.9,3.3,4.5,82.4,1023.4,0.0,0.0
2020-01-17,2.3,4.9,1.3,92.1,1024.1,0.0,0.0
2020-01-18,7.4,3.6,3.1,89.8,1018.2,0.0,0.0
2020-01-19,6.9,2.1,2.3,90.4,1029.1,0.0,0.0
2020-01-20,4.6,3.4,3.0,81.8,1038.8,0.0,0.0
2020-01-21,7.6,6.1,4.9,84.0,1029.9,0.0,0.2
2020-01-22,3.9,6.1,5.9,73.5,1021.8,0.0,0.0
2020-01-23,4.1,4.0,1.0,86.0,1026.7,0.0,0.0
2020-01-24,7.9,5.5,4.2,87.5,1016.5,0.0,0.0
2020-01-25,7.5,4.1,4.8,89.0,1015.5,0.0,0.0
2020-01-26,8.0,4.0,2.1,92.6,1017.0,0.0,0.0
2020-01-27,8.0,4.6,1.0,94.8,1011.0,0.0,0.0
2020-01-28,7.9,6.3,2.8,95.0,995.7,0.8,1.1
2020-01-29,6.5,5.0,2.8,89.6,992.4,0.3,0.2
2020-01-30,7.1,3.9,3.6,91.5,1000.4,0.5,5.8
2020-01-31,7.0,5.3,6.4,92.1,995.1,0.7,0.0
2020-02-01,7.6,4.1,8.6,93.9,997.1,0.6,1.9
2020-02-02,3.4,6.9,5.9,75.5,996.0,0.0,0.0
2020-02-03,4.0,3.5,3.4,76.6,1001.4,0.0,1.9
2020-02-04,7.0,3.8,3.8,91.9,998.7,0.8,0.2
2020-02-05,4.9,5.5,2.6,68.6,1020.6,0.0,0.0
2020-02-06,7.6,5.0,5.2,87.8,1018.5,0.0,0.2
2020-02-07,2.8,3.1,1.3,69.0,1028.2,0.0,0.0
2020-02-08,0.3,4.3,0.3,78.5,1024.2,0.0,0.0
2020-02-09,5.3,7.8,2.8,82.3,1010.6,0.0,4.3
2020-02-10,6.0,8.6,6.6,78.8,983.2,1.4,1.2
2020-02-11,6.9,6.6,3.3,84.1,986.4,3.3,0.7
2020-02-12,6.9,7.4,3.6,80.0,996.1,0.0,0.1
2020-02-13,5.8,5.0,3.0,81.9,1007.1,0.0,0.0
2020-02-14,4.1,2.4,2.0,82.3,1014.2,0.0,0.0
2020-02-15,4.5,5.1,0.5,94.0,1021.4,0.0,0.0
2020-02-16,7.3,7.9,7.4,73.8,1007.1,0.0,0.0
2020-02-17,5.1,7.4,9.5,61.5,1005.6,0.6,0.0
2020-02-18,3.8,5.0,5.0,81.9,1010.4,1.4,0.0
2020-02-19,5.3,4.6,4.1,84.4,1008.9,0.3,0.2
2020-02-20,4.9,4.5,3.1,88.5,1015.1,0.0,0.0
2020-02-21,5.5,6.8,4.7,75.5,1011.6,0.2,0.0
2020-02-22,6.9,7.3,5.7,75.5,1009.2,0.0,0.6
2020-02-23,6.4,6.5,5.4,73.3,1001.0,0.0,1.3
2020-02-24,5.1,5.0,4.9,76.0,1006.4,0.0,0.1
2020-02-25,5.5,4.5,5.0,81.0,993.7,0.5,0.0
2020-02-26,3.9,4.9,3.3,72.8,988.9,0.0,0.0
2020-02-27,5.4,4.1,1.6,75.8,996.3,0.0,0.0
2020-02-28,5.1,3.9,2.5,78.6,1004.5,0.0,0.1
2020-02-29,7.4,5.8,2.7,85.1,1001.3,0.7,0.8
2020-03-01,5.5,4.8,6.9,77.0,994.9,0.0,0.0
2020-03-02,5.3,3.0,4.3,91.4,995.4,0.3,0.0
2020-03-03,7.1,3.1,4.9,97.3,997.2,2.4,2.2
2020-03-04,5.8,4.6,5.1,80.8,1004.4,0.0,0.0
2020-03-05,5.8,3.4,3.3,85.5,1005.5,0.0,0.0
2020-03-06,6.5,5.8,4.5,76.6,1000.1,0.1,1.3
2020-03-07,8.0,2.8,5.1,95.6,1004.3,0.9,1.3
2020-03-08,3.1,3.8,4.7,83.5,1015.2,0.0,0.0
2020-03-09,6.9,4.5,4.4,79.5,1010.9,0.0,1.7
2020-03-10,6.6,5.0,7.0,81.5,1005.1,0.0,1.0
2020-03-11,4.5,7.3,7.7,74.3,998.8,0.0,0.0
2020-03-12,5.0,8.3,6.6,75.0,998.5,1.6,0.0
2020-03-13,4.0,6.1,4.9,73.3,1002.7,1.2,1.6
2020-03-14,4.3,5.1,1.1,62.0,1019.6,1.0,0.0
2020-03-15,1.9,6.3,1.6,58.1,1023.8,0.0,0.0
2020-03-16,5.1,5.0,5.2,62.0,1017.7,0.0,0.0
2020-03-17,3.1,2.4,5.5,81.0,1024.2,0.0,0.0
2020-03-18,7.0,4.8,10.6,64.6,1021.5,0.0,0.0
2020-03-19,6.1,2.8,7.0,80.9,1021.9,0.1,0.0
2020-03-20,5.3,2.5,3.7,80.9,1023.9,0.0,0.7
2020-03-21,6.0,7.1,2.6,64.6,1029.1,0.0,0.5
2020-03-22,3.6,6.5,1.8,46.4,1036.4,0.0,0.0
2020-03-23,0.6,3.0,1.0,46.8,1040.3,0.0,0.0
2020-03-24,0.8,2.3,0.9,61.4,1038.9,0.0,0.0
2020-03-25,0.6,2.8,2.4,57.9,1036.2,0.0,0.0
2020-03-26,3.9,3.4,4.9,44.4,1032.4,0.0,0.0
2020-03-27,5.5,2.3,7.3,46.9,1026.1,0.0,0.0
2020-03-28,1.1,2.0,6.1,69.4,1017.5,0.0,0.0
2020-03-29,5.9,8.6,3.2,70.9,1018.3,0.2,0.0
2020-03-30,5.1,4.5,2.2,59.8,1022.0,1.3,2.5
2020-03-31,5.0,4.5,0.9,69.1,1024.3,1.7,0.0
2020-04-01,6.6,5.8,3.1,67.5,1013.4,0.0,0.4
2020-04-02,7.3,5.9,6.4,67.9,1004.5,0.0,0.0
2020-04-03,4.6,8.1,6.0,55.6,1003.9,0.0,0.0
2020-04-04,1.9,2.5,3.6,73.0,1022.3,0.0,0.0
2020-04-05,0.9,2.6,5.8,66.5,1032.1,0.0,0.0
2020-04-06,0.1,5.4,9.5,47.9,1028.8,0.0,0.0
2020-04-07,0.3,3.9,10.5,55.3,1027.3,0.0,0.0
2020-04-08,3.1,2.8,9.6,63.6,1027.5,0.0,0.0
2020-04-09,4.6,2.8,9.2,70.3,1018.0,0.0,0.0
2020-04-10,1.8,2.5,5.1,77.0,1023.4,0.0,0.0
2020-04-11,2.1,2.4,6.2,65.8,1026.0,0.0,0.0
2020-04-12,3.8,4.3,11.0,49.1,1014.6,0.0,0.0
2020-04-13,4.8,5.3,6.8,55.8,1006.1,0.0,0.0
2020-04-14,3.1,4.5,3.4,54.9,1013.1,0.0,0.0
2020-04-15,5.9,6.5,7.0,72.8,1012.2,0.0,0.0
2020-04-16,3.9,5.9,9.0,61.3,1009.5,0.0,0.0
2020-04-17,1.5,4.0,6.0,65.0,1015.8,0.0,0.0
2020-04-18,2.9,3.0,4.8,57.6,1019.3,0.0,0.0
2020-04-19,1.3,4.4,6.3,68.0,1022.5,0.0,0.0
2020-04-20,3.0,3.8,6.8,68.9,1027.3,0.0,0.0
2020-04-21,2.4,3.5,7.0,81.1,1028.6,0.0,0.0
2020-04-22,2.3,2.9,7.7,74.5,1027.6,0.0,0.0
2020-04-23,3.0,2.3,10.5,60.4,1020.4,0.0,0.0
2020-04-24,5.0,2.8,10.8,64.1,1005.9,0.0,0.0
2020-04-25,4.3,5.1,7.7,69.6,1005.3,0.0,0.0
2020-04-26,4.8,2.1,8.6,63.8,1008.8,0.0,0.0
2020-04-27,4.0,3.4,9.2,66.5,1008.4,0.0,0.0
2020-04-28,6.1,3.6,10.9,71.9,1002.8,0.0,2.0
2020-04-29,7.5,5.1,6.5,75.5,1007.0,0.1,0.0
2020-04-30,6.5,4.0,11.3,61.3,1007.0,0.0,3.5
2020-05-01,7.0,4.0,11.1,85.6,1002.6,2.2,0.0
2020-05-02,5.1,2.9,9.9,86.3,1002.6,0.0,0.2
2020-05-03,4.8,2.3,9.9,80.5,1010.8,2.6,0.0
2020-05-04,5.3,2.5,9.4,80.1,1014.4,0.5,14.1
2020-05-05,7.6,4.0,7.7,87.8,1012.0,1.7,0.4
2020-05-06,4.1,5.5,9.1,77.1,1014.3,0.0,0.0
2020-05-07,3.3,3.9,9.5,77.6,1015.5,0.0,0.0
2020-05-08,1.4,3.0,9.6,82.5,1015.4,0.0,0.0
2020-05-09,2.9,2.6,10.2,71.4,1014.2,0.0,0.0
2020-05-10,3.1,3.1,14.7,64.0,1008.4,0.0,0.0
2020-05-11,7.4,6.4,8.4,84.5,1002.0,4.2,3.7
2020-05-12,4.9,3.9,7.8,55.5,1009.5,0.0,0.1
2020-05-13,5.6,3.3,6.6,74.8,1011.0,0.1,0.0
2020-05-14,4.1,2.6,6.1,75.5,1014.4,0.8,0.0
2020-05-15,3.9,3.4,8.6,64.1,1014.4,0.0,0.0
2020-05-16,5.6,5.9,11.1,63.4,1014.4,0.0,0.0
2020-05-17,5.5,5.9,11.3,62.3,1014.5,0.9,3.4
2020-05-18,6.8,3.9,10.5,86.1,1015.7,3.5,0.0
2020-05-19,6.8,3.8,11.2,90.1,1014.0,5.1,0.0
2020-05-20,2.4,3.6,9.4,72.3,1020.4,0.0,0.0
2020-05-21,0.9,3.4,9.8,61.8,1024.4,0.0,0.0
2020-05-22,2.0,2.8,9.1,57.8,1024.4,0.0,0.0
2020-05-23,7.6,3.8,10.4,73.4,1019.5,3.0,0.2
2020-05-24,5.9,2.6,11.8,85.1,1018.3,9.3,2.3
2020-05-25,6.0,3.0,11.4,87.8,1023.1,0.0,0.0
2020-05-26,7.8,3.6,9.8,88.3,1031.9,0.0,0.0
2020-05-27,5.4,2.8,12.0,79.6,1029.2,0.0,0.0
2020-05-28,4.8,4.0,12.2,77.4,1025.9,0.0,0.0
2020-05-29,1.0,5.4,11.7,68.0,1026.5,0.0,0.0
2020-05-30,5.6,5.6,11.6,79.4,1021.1,0.0,0.0
2020-05-31,2.3,7.4,13.3,73.4,1018.7,0.0,0.0
2020-06-01,1.6,4.9,13.6,71.1,1021.8,0.0,1.9
2020-06-02,3.8,4.6,12.7,76.1,1014.8,0.0,0.0
2020-06-03,1.0,4.1,12.9,76.5,1007.0,0.0,0.0
2020-06-04,1.5,3.1,13.7,75.3,1000.1,0.0,0.0
2020-06-05,6.4,3.8,13.0,86.0,994.5,21.8,0.3
2020-06-06,4.6,5.3,15.0,68.9,1000.6,0.0,0.0
2020-06-07,5.6,2.5,14.7,80.6,1007.7,0.0,12.9
2020-06-08,6.3,4.1,13.0,86.5,1010.9,7.6,0.0
2020-06-09,5.3,3.8,13.5,75.3,1015.9,0.0,0.1
2020-06-10,7.8,2.9,13.9,91.4,1013.5,0.0,0.0
2020-06-11,6.4,4.0,15.3,95.9,1010.2,0.0,0.0
2020-06-12,5.4,3.3,16.5,93.8,1011.6,0.0,0.0
2020-06-13,4.5,4.4,18.9,86.8,1014.6,0.0,0.0
2020-06-14,2.0,5.8,16.5,76.1,1014.9,0.0,0.0
2020-06-15,6.6,2.9,15.6,78.3,1013.5,0.0,0.0
2020-06-16,5.8,3.3,16.9,77.6,1012.6,0.0,0.0
2020-06-17,2.9,3.5,17.8,81.8,1012.1,0.0,1.2
2020-06-18,4.8,4.0,17.9,88.0,1008.3,3.1,0.0
2020-06-19,4.9,3.0,20.1,85.9,1008.8,0.2,2.1
2020-06-20,7.0,3.0,18.0,94.0,1011.0,0.0,0.3
2020-06-21,6.5,3.6,18.9,91.6,1013.1,0.0,0.0
2020-06-22,6.0,4.4,18.0,89.4,1015.9,0.4,0.0
2020-06-23,3.3,4.3,17.1,83.3,1020.5,0.0,0.0
2020-06-24,5.1,5.0,18.4,83.0,1023.4,0.0,0.0
2020-06-25,2.5,3.0,22.1,77.6,1023.9,0.0,0.0
2020-06-26,2.6,4.4,23.6,61.3,1018.8,0.0,0.0
2020-06-27,4.4,3.0,21.8,75.4,1010.4,0.0,0.0
2020-06-28,3.3,1.9,22.2,75.0,1009.1,0.0,5.6
2020-06-29,7.1,2.6,18.5,88.5,1008.9,2.3,2.0
2020-06-30,5.5,3.9,17.9,70.1,1004.6,0.0,0.1
2020-07-01,6.5,3.5,18.7,72.9,1004.8,0.0,0.0
2020-07-02,5.6,3.5,20.0,74.4,1006.7,0.0,0.0
2020-07-03,5.6,2.1,16.7,88.4,1011.5,0.8,0.0
2020-07-04,5.1,3.5,19.8,71.4,1012.1,0.0,0.9
2020-07-05,6.9,3.5,20.6,78.5,1007.1,0.0,1.2
2020-07-06,4.8,3.8,19.0,68.1,1005.4,0.0,0.0
2020-07-07,4.1,3.9,15.0,67.1,1011.8,0.0,1.2
2020-07-08,5.9,3.8,14.1,72.6,1011.4,0.0,0.0
2020-07-09,5.8,2.5,15.1,74.5,1013.2,0.1,3.2
2020-07-10,6.9,4.5,17.8,88.0,1006.7,4.9,0.0
2020-07-11,5.1,4.0,15.0,70.1,1016.9,0.0,0.0
2020-07-12,3.5,3.0,14.7,68.4,1021.7,0.0,0.1
2020-07-13,5.8,3.0,15.2,76.0,1020.3,0.0,0.0
2020-07-14,0.8,2.9,15.6,77.1,1016.1,0.0,0.0
2020-07-15,2.9,3.4,19.7,63.8,1010.9,0.0,0.0
2020-07-16,6.5,2.6,16.8,84.0,1010.9,4.8,0.0
2020-07-17,3.8,3.1,17.6,84.9,1016.1,0.0,0.0
2020-07-18,0.8,3.9,20.1,80.0,1019.2,0.0,0.0
2020-07-19,2.0,2.5,21.5,72.4,1016.3,0.0,0.0
2020-07-20,5.8,3.1,20.0,80.5,1012.8,4.6,0.0
2020-07-21,4.0,4.4,16.8,66.3,1016.3,0.1,0.0
2020-07-22,2.1,4.3,16.0,61.9,1016.8,0.0,0.0
2020-07-23,3.5,3.1,15.1,71.6,1014.1,0.0,0.0
2020-07-24,5.9,2.8,16.3,77.4,1009.1,0.6,3.0
2020-07-25,3.6,3.3,16.6,82.5,1010.4,0.0,0.0
2020-07-26,4.5,4.8,20.6,71.3,1011.7,0.4,0.1
2020-07-27,5.1,2.8,19.3,81.8,1015.9,0.0,0.0
2020-07-28,6.8,3.5,21.5,74.3,1009.0,6.1,0.0
2020-07-29,5.0,4.0,18.1,62.5,1013.0,0.0,0.0
2020-07-30,5.8,4.8,16.9,66.4,1015.5,0.0,0.0
2020-07-31,5.8,4.9,15.7,82.9,1014.5,0.0,0.0
2020-08-01,2.6,3.5,18.1,76.6,1016.7,0.0,0.0
2020-08-02,4.6,2.4,18.7,73.4,1012.4,0.0,0.1
2020-08-03,7.5,2.9,18.3,89.6,1008.9,4.1,1.7
2020-08-04,6.5,3.4,17.2,79.8,1010.3,0.0,0.0
2020-08-05,3.4,2.9,17.1,69.6,1018.7,0.0,0.0
2020-08-06,1.0,3.4,19.5,67.6,1023.7,0.0,0.0
2020-08-07,1.5,2.5,21.4,72.1,1024.4,0.0,0.0
2020-08-08,2.8,2.3,22.9,72.4,1021.8,0.0,0.0
2020-08-09,2.1,2.3,22.4,79.6,1018.9,0.0,0.0
2020-08-10,1.4,3.8,21.9,86.0,1019.2,0.0,0.0
2020-08-11,1.9,5.6,20.0,75.8,1021.7,0.0,0.0
2020-08-12,1.9,3.3,19.3,72.8,1021.3,0.0,0.0
2020-08-13,1.4,2.5,19.0,75.9,1016.8,0.0,0.0
2020-08-14,2.3,2.8,21.6,62.3,1014.6,0.0,0.0
2020-08-15,0.4,2.5,21.2,71.0,1015.3,0.0,0.0
2020-08-16,0.6,2.5,22.3,61.4,1015.7,0.0,0.0
2020-08-17,3.8,2.4,21.8,65.0,1012.3,0.0,0.0
2020-08-18,3.8,3.6,20.5,70.8,1008.6,0.0,0.0
2020-08-19,5.3,3.8,20.9,73.9,1007.7,0.0,0.0
2020-08-20,3.6,3.5,20.3,80.1,1011.0,0.0,0.0
2020-08-21,6.6,3.1,24.0,64.1,1012.8,0.0,0.0
2020-08-22,6.6,3.9,23.1,71.3,1010.5,1.6,0.0
2020-08-23,5.0,2.6,20.3,76.1,1010.4,0.0,0.0
2020-08-24,4.4,3.1,18.2,75.1,1010.5,0.0,0.0
2020-08-25,4.9,2.5,16.8,77.3,1009.2,1.3,0.0
2020-08-26,6.5,4.3,16.7,84.4,1001.4,8.6,0.0
2020-08-27,5.5,4.8,17.7,81.3,1003.1,13.6,0.0
2020-08-28,6.3,3.4,16.6,77.0,1007.6,0.0,2.0
2020-08-29,6.0,4.1,17.9,79.1,1003.5,0.0,0.0
2020-08-30,5.6,2.6,18.2,77.6,1008.0,0.0,4.3
2020-08-31,6.3,4.0,17.4,82.4,1010.1,1.0,2.8
2020-09-01,5.8,4.4,16.8,63.0,1016.0,0.0,0.2
2020-09-02,7.4,3.3,15.4,91.4,1012.5,15.9,0.0
2020-09-03,5.4,4.1,14.6,91.0,1014.8,3.1,0.0
2020-09-04,6.0,3.0,15.9,85.6,1016.8,0.2,0.0
2020-09-05,6.8,2.8,14.7,94.1,1013.5,9.9,0.0
2020-09-06,5.1,3.0,14.8,79.8,1014.3,0.0,0.0
2020-09-07,3.5,3.9,12.8,80.8,1018.8,0.2,0.0
2020-09-08,6.9,4.6,14.9,77.9,1018.8,0.0,0.0
2020-09-09,4.4,4.0,18.3,75.8,1015.5,0.0,1.1
2020-09-10,3.5,4.9,14.9,70.0,1014.6,0.0,0.0
2020-09-11,3.0,2.3,12.9,73.0,1018.3,0.0,0.0
2020-09-12,1.6,3.8,16.0,70.0,1016.1,0.0,0.0
2020-09-13,5.8,3.6,16.3,69.6,1021.3,0.0,0.0
2020-09-14,0.8,2.5,17.3,79.1,1024.9,0.0,0.0
2020-09-15,2.3,2.9,18.9,79.5,1023.0,0.0,0.0
2020-09-16,3.8,3.5,19.9,78.8,1014.2,0.0,1.4
2020-09-17,4.9,5.9,14.3,66.4,1022.4,0.0,0.0
2020-09-18,1.3,3.0,11.8,72.0,1026.5,0.0,0.0
2020-09-19,4.9,2.1,12.4,86.1,1023.6,0.0,0.0
2020-09-20,4.1,1.9,14.5,87.5,1021.8,0.0,0.0
2020-09-21,2.4,2.1,14.2,75.1,1018.4,0.0,0.0
2020-09-22,2.4,3.3,15.6,75.6,1012.2,0.0,0.0
2020-09-23,1.1,3.5,17.8,72.1,1005.9,0.0,0.0
2020-09-24,2.5,3.4,17.9,79.4,1003.6,0.0,0.0
2020-09-25,5.6,4.6,18.5,81.0,999.2,0.0,7.2
2020-09-26,7.1,3.1,18.5,88.0,995.2,5.0,1.0
2020-09-27,5.9,4.6,16.8,84.4,1000.8,0.2,0.0
2020-09-28,5.4,4.0,12.6,80.4,1013.2,0.0,0.0
2020-09-29,5.1,3.4,15.2,80.8,1014.8,0.0,0.0
2020-09-30,6.3,4.4,15.9,81.4,1014.2,0.0,0.0
2020-10-01,5.8,3.5,15.5,80.4,1007.7,0.0,0.0
2020-10-02,5.9,4.9,14.8,81.0,1007.1,0.0,0.0
2020-10-03,6.4,6.3,17.0,80.1,1002.5,0.8,0.0
2020-10-04,4.8,5.9,16.5,85.5,999.2,8.0,0.0
2020-10-05,5.1,3.3,15.2,84.6,1005.7,0.0,2.7
2020-10-06,6.3,5.3,13.6,83.0,1003.7,0.0,0.8
2020-10-07,5.3,3.4,12.5,86.8,1006.8,0.1,0.0
2020-10-08,5.6,3.6,11.7,84.1,1014.2,0.0,1.1
2020-10-09,6.1,3.3,12.9,83.5,1014.1,0.5,0.8
2020-10-10,6.5,3.3,11.7,90.8,1014.7,0.4,0.2
2020-10-11,2.9,2.0,8.6,80.8,1016.8,0.0,0.0
2020-10-12,4.4,2.6,6.4,93.4,1015.7,0.0,0.0
2020-10-13,6.5,4.1,7.8,86.5,1013.2,0.0,6.4
2020-10-14,8.0,8.5,10.4,89.3,1005.5,13.1,0.8
2020-10-15,7.1,2.0,9.4,93.3,1011.8,2.8,0.2
2020-10-16,6.9,2.8,9.6,80.6,1017.3,0.0,0.0
2020-10-17,6.4,2.1,6.8,79.6,1016.0,0.0,0.0
2020-10-18,4.6,4.6,7.1,83.1,1008.7,1.3,0.0
2020-10-19,4.6,4.6,6.8,79.6,1016.7,0.0,0.0
2020-10-20,6.9,4.5,8.1,85.1,1018.2,0.0,0.0
2020-10-21,7.9,4.1,10.5,91.1,1009.2,2.4,0.2
2020-10-22,3.8,4.6,13.8,78.8,1007.7,0.0,0.0
2020-10-23,5.1,2.5,12.2,86.1,1008.8,0.0,7.2
2020-10-24,6.1,3.1,11.0,90.6,1009.7,0.0,0.0
2020-10-25,2.8,4.8,11.6,89.1,1010.4,0.0,0.0
2020-10-26,7.4,4.8,11.1,91.1,1005.5,0.0,0.3
2020-10-27,7.1,3.3,11.0,92.3,1007.4,0.0,0.0
2020-10-28,4.4,5.0,9.2,85.9,1010.2,0.7,0.0
2020-10-29,4.0,3.8,8.9,88.8,1009.3,0.0,0.0
